what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1489019526250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489019527139
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489019529328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019529468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489019530716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489019530716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019530724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019531709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489019532997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489019532997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019533006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019535523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019537271
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489019539912
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489019540763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019564078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019570168
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489019574504
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489019582612
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489019584567
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489019585722
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489019905697
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489019906558
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489019911193
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489019950594
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489019950609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489019950983
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489019961221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489019970002
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489019971375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019973196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489019974945
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489019976930
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489019977468
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489019982200
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489019999116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020002735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020006002
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489020006049
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489020006949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020011023
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489020011683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020011689
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489020012510
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489020013102
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489020017852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020052000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020087796
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489020089422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020099177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020103019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020109039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020109608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020112256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020112576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020118248
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489020118872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020118878
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489020119718
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489020120257
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489020125132
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489020137882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1489020145975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1489020156270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489020159041
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489020160065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020161922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020163654
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489020165841
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489020166422
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489020171127
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489020182131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1489020184032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489020187837
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489020190832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020190998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1489020192243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1489020192243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020192251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020193425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1489020194661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1489020194661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020194668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020197118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020198957
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489020202916
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489020203526
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489020208093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489020215052
