what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489014535341
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489014539516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014541357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014617681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014625817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014642472
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489014644222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014645758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014646078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1489014652233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014658299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014661920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014663344
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1489014665165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1489014665165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014665180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014667865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014668203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014674401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014679768
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489014681425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1489014684706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014685835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014696139
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489014699483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014726867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014735331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014743777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014746341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014746348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014747152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014758947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014762557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014766583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014799181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014800542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014800881
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1489014845620
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489014848546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014852229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014856166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014858542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014858866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014862178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014862529
executed,command,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1489014864946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489014865227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016656501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016657091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016657641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016661445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016839451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016841249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016880814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016886118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016898129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016908621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016936413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489016945619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017162617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017168760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017361158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017364432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017497807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017499574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017501022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017515250
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489017516386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017516395
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1489017516412
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489017517388
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489017517570
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1489017517599
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1489017517611
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489017518101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017566108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017568471
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489017591875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017607163
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489017607848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017607858
error,log,,,"Unable to validate connection settings.",1489017613754
error,log,,,"Unable to validate connection settings.",1489017613760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017613797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017617204
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1489017626933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017627091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017642874
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489017643643
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489017644238
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489017658082
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489017658098
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489017659026
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489017665743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017672001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017675892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017679036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017679405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017681619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017681965
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489017683451
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489017684035
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489017700325
executed,command,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1489017713890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489017714178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018063117
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489018085901
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489018150112
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489018153811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489018179601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489018199933
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489018222678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018224827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018226525
executed,command,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1489018229084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018229363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018306369
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489018306383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018310564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018313761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489018315196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018328209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018360639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018363020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018363437
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489018371982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489018374441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018376004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018376337
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489018380540
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489018382306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018383708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018383990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018390283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018406774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018407917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489018408246
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489018411283
