what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1489009894370
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1489009894370
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1489009894371
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1489009894371
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1489009894372
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1489009894373
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1489009894373
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1489009894373
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1489009894374
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1489009894375
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1489009894375
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1489009894376
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1489009894376
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1489009894376
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1489009894376
os,sysinfo,,,"linux",1489009894379
arch,sysinfo,,,"x86",1489009894379
ws,sysinfo,,,"gtk",1489009894379
locale,sysinfo,,,"en_US",1489009894379
processors,sysinfo,,,"8",1489009894379
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1489009894379
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1489009894379
java.specification.name,sysinfo,,,"Java Platform API Specification",1489009894379
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489009894379
java.specification.version,sysinfo,,,"1.6",1489009894379
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1489009894379
java.version,sysinfo,,,"1.6.0_23",1489009894379
java.vm.info,sysinfo,,,"mixed mode",1489009894379
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1489009894379
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1489009894379
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489009894379
java.vm.specification.version,sysinfo,,,"1.0",1489009894379
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1489009894379
java.vm.version,sysinfo,,,"19.0-b09",1489009894379
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1489009899192
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1489009905400
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1489009905425
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1489009905482
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1489009906911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489009912240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489009918095
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1489009919854
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1489009919858
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489009923492
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489009923511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489009923548
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1489009923660
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1489009923666
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1489009923667
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1489009923667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010024009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010025426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010129527
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489010130751
started,bundle,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin",1489010136217
executed,command,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1489010136219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010136516
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1489010136536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010189096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010190096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010205641
executed,command,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1489010207715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010208002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010519841
executed,command,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1489010530564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010530854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010700793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010704543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010705476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010720932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010721845
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489010731875
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1489010731887
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489010731913
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489010731930
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1489010732466
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1489010732506
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1489010737855
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489010763143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489010767601
